flight_price,time,distance,days,hotel_price_per_day,gender,age,trip_gap_days,total_trip_cost,from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Sao Paulo (SP),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_firstClass,flightType_premium,agency_FlyingDrops,agency_Rainbow,place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),company_Acme Factory,company_Monsters CYA,company_Umbrella LTDA,company_Wonka Company
1640.8,2.44,937.77,2,263.41,2,45,0,2167.62,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
819.41,2.1,808.85,2,208.04,2,45,0,1235.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
949.58,1.49,573.81,4,60.39,2,45,0,1191.14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
469.92,1.21,466.3,4,165.99,2,45,0,1133.88,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1292.29,1.76,676.53,4,312.83,2,45,0,2543.6099999999997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
930.34,1.49,573.81,3,60.39,2,45,0,1111.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
585.77,1.21,466.3,2,165.99,2,45,0,917.75,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
898.67,2.44,937.77,3,263.41,2,45,0,1688.9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
554.87,1.46,562.14,2,139.1,2,45,0,833.0699999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1248.7,2.1,808.85,4,208.04,2,45,0,2080.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1692.64,2.44,937.77,1,263.41,2,45,0,1956.0500000000002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
636.51,1.66,637.56,3,247.62,2,45,0,1379.37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
544.86,1.49,573.81,4,60.39,2,45,0,786.4200000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
915.02,2.44,937.77,3,263.41,2,45,0,1705.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
714.86,1.49,573.81,2,60.39,2,45,0,835.64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
780.68,1.84,709.37,1,242.88,2,45,0,1023.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1385.49,1.84,709.37,2,242.88,2,45,0,1871.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
949.58,1.49,573.81,4,60.39,2,45,0,1191.14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
879.1,2.1,808.85,2,208.04,2,45,0,1295.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
317.08,1.21,466.3,4,165.99,2,45,0,981.04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1175.62,1.76,676.53,4,312.83,2,45,0,2426.9399999999996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
624.89,1.21,466.3,1,165.99,2,45,0,790.88,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
478.02,1.49,573.81,2,60.39,2,45,0,598.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
426.91,1.46,562.14,2,139.1,2,45,0,705.11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
714.86,1.49,573.81,2,60.39,2,45,0,835.64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1315.27,1.84,709.37,2,242.88,2,45,0,1801.03,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
636.51,1.66,637.56,4,247.62,2,45,0,1626.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
427.0,1.46,562.14,1,139.1,2,45,0,566.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1114.55,1.84,709.37,4,242.88,2,45,0,2086.0699999999997,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
949.58,1.49,573.81,3,60.39,2,45,0,1130.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1128.51,1.84,709.37,1,242.88,2,45,0,1371.3899999999999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
674.52,1.76,676.53,2,312.83,2,45,0,1300.1799999999998,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1468.03,2.1,808.85,1,208.04,2,45,0,1676.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1149.53,2.1,808.85,3,208.04,2,45,0,1773.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
879.1,2.1,808.85,3,208.04,2,45,0,1503.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
857.32,1.49,573.81,2,60.39,2,45,0,978.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
814.55,1.66,637.56,1,247.62,2,45,0,1062.17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
857.32,1.49,573.81,2,60.39,2,45,0,978.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1348.79,1.84,709.37,2,242.88,2,45,0,1834.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
918.66,1.76,676.53,4,312.83,2,45,0,2169.98,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
317.08,1.21,466.3,1,165.99,2,45,0,483.07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
555.01,1.66,637.56,1,247.62,2,45,0,802.63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
481.42,1.21,466.3,1,165.99,2,45,0,647.4100000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
697.65,1.49,573.81,1,60.39,2,45,0,758.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1582.1,2.1,808.85,3,208.04,2,45,0,2206.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1574.28,2.1,808.85,3,208.04,2,45,0,2198.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
544.86,1.49,573.81,4,60.39,2,45,0,786.4200000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
780.68,1.84,709.37,3,242.88,2,45,0,1509.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1468.03,2.1,808.85,2,208.04,2,45,0,1884.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
554.87,1.46,562.14,1,139.1,2,45,0,693.97,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
469.92,1.21,466.3,1,165.99,2,45,0,635.9100000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1348.79,1.84,709.37,1,242.88,2,45,0,1591.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1248.7,2.1,808.85,1,208.04,2,45,0,1456.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
949.58,1.49,573.81,3,60.39,2,45,0,1130.75,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
481.42,1.21,466.3,2,165.99,1,59,0,813.4000000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
317.08,1.21,466.3,4,165.99,1,59,0,981.04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
577.76,1.46,562.14,4,139.1,1,59,0,1134.1599999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1114.55,1.84,709.37,1,242.88,1,59,0,1357.4299999999998,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
885.37,1.66,637.56,3,247.62,1,59,0,1628.23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
780.68,1.84,709.37,3,242.88,1,59,0,1509.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1127.36,1.66,637.56,3,247.62,1,59,0,1870.2199999999998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1292.29,1.76,676.53,2,312.83,1,59,0,1917.9499999999998,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1385.49,1.84,709.37,2,242.88,1,59,0,1871.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
949.58,1.49,573.81,2,60.39,1,59,0,1070.3600000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1127.36,1.66,637.56,2,247.62,1,59,0,1622.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
549.55,1.21,466.3,3,165.99,1,59,0,1047.52,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1367.88,2.44,937.77,4,263.41,1,59,0,2421.5200000000004,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
857.32,1.49,573.81,4,60.39,1,59,0,1098.88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1630.75,2.44,937.77,2,263.41,1,59,0,2157.57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
819.41,2.1,808.85,3,208.04,1,59,0,1443.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
697.65,1.49,573.81,1,60.39,1,59,0,758.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1311.38,2.44,937.77,3,263.41,1,59,0,2101.61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1128.51,1.84,709.37,3,242.88,1,59,0,1857.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1574.28,2.1,808.85,3,208.04,1,59,0,2198.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
544.86,1.49,573.81,1,60.39,1,59,0,605.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
577.76,1.46,562.14,2,139.1,1,59,0,855.96,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1013.4,1.76,676.53,2,312.83,1,59,0,1639.06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1692.64,2.44,937.77,1,263.41,1,59,0,1956.0500000000002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
693.51,1.46,562.14,1,139.1,1,59,0,832.61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
674.52,1.76,676.53,2,312.83,1,59,0,1300.1799999999998,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1292.29,1.76,676.53,4,312.83,1,59,0,2543.6099999999997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
693.51,1.46,562.14,2,139.1,1,59,0,971.71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
577.76,1.46,562.14,4,139.1,1,59,0,1134.1599999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1640.8,2.44,937.77,3,263.41,1,43,0,2431.0299999999997,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
918.66,1.76,676.53,4,312.83,1,43,0,2169.98,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
697.65,1.49,573.81,1,60.39,1,43,0,758.04,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
918.66,1.76,676.53,1,312.83,1,43,0,1231.49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1128.51,1.84,709.37,2,242.88,1,43,0,1614.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
714.86,1.49,573.81,4,60.39,1,43,0,956.4200000000001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1127.36,1.66,637.56,4,247.62,1,43,0,2117.84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
885.37,1.66,637.56,2,247.62,1,43,0,1380.6100000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1114.55,1.84,709.37,4,242.88,1,43,0,2086.0699999999997,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
726.95,1.84,709.37,2,242.88,1,43,0,1212.71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
738.8,1.46,562.14,1,139.1,1,43,0,877.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1640.8,2.44,937.77,4,263.41,1,43,0,2694.44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1292.29,1.76,676.53,1,312.83,1,43,0,1605.12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
317.08,1.21,466.3,1,165.99,1,43,0,483.07,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1315.27,1.84,709.37,3,242.88,1,43,0,2043.9099999999999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
697.65,1.49,573.81,4,60.39,1,43,0,939.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1385.49,1.84,709.37,4,242.88,1,43,0,2357.01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
930.34,1.49,573.81,3,60.39,1,43,0,1111.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
481.42,1.21,466.3,3,165.99,1,43,0,979.3900000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
313.62,1.21,466.3,3,165.99,1,43,0,811.59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
918.66,1.76,676.53,2,312.83,1,43,0,1544.32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
762.89,1.46,562.14,1,139.1,1,43,0,901.99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
478.02,1.49,573.81,2,60.39,1,43,0,598.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
427.0,1.46,562.14,4,139.1,1,43,0,983.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1630.75,2.44,937.77,3,263.41,1,43,0,2420.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1367.88,2.44,937.77,4,263.41,1,43,0,2421.5200000000004,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1468.03,2.1,808.85,1,208.04,1,43,0,1676.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1315.27,1.84,709.37,4,242.88,1,43,0,2286.79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
879.1,2.1,808.85,3,208.04,1,43,0,1503.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
930.34,1.49,573.81,3,60.39,1,43,0,1111.51,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1692.64,2.44,937.77,2,263.41,1,43,0,2219.46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1692.64,2.44,937.77,3,263.41,1,43,0,2482.87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
317.08,1.21,466.3,2,165.99,1,43,0,649.06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
780.68,1.84,709.37,2,242.88,1,43,0,1266.44,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
693.51,1.46,562.14,4,139.1,1,43,0,1249.9099999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
426.91,1.46,562.14,4,139.1,1,43,0,983.31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1128.51,1.84,709.37,1,242.88,1,43,0,1371.3899999999999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1175.62,1.76,676.53,1,312.83,1,43,0,1488.4499999999998,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1574.28,2.1,808.85,1,208.04,1,43,0,1782.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
544.86,1.49,573.81,3,60.39,1,43,0,726.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1175.62,1.76,676.53,3,312.83,1,43,0,2114.1099999999997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1248.7,2.1,808.85,1,208.04,1,43,0,1456.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
426.91,1.46,562.14,2,139.1,1,43,0,705.11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1087.18,1.66,637.56,2,247.62,1,43,0,1582.42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1149.53,2.1,808.85,3,208.04,1,43,0,1773.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1574.28,2.1,808.85,2,208.04,1,43,0,1990.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
549.55,1.21,466.3,2,165.99,1,43,0,881.53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
469.92,1.21,466.3,1,165.99,1,43,0,635.9100000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
693.51,1.46,562.14,1,139.1,1,43,0,832.61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
481.42,1.21,466.3,3,165.99,1,43,0,979.3900000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
624.89,1.21,466.3,1,165.99,1,43,0,790.88,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
693.51,1.46,562.14,2,139.1,1,43,0,971.71,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1574.28,2.1,808.85,4,208.04,1,43,0,2406.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
726.95,1.84,709.37,1,242.88,1,43,0,969.83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1692.64,2.44,937.77,1,263.41,1,43,0,1956.0500000000002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1292.29,1.76,676.53,3,312.83,1,43,0,2230.7799999999997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1300.6,1.76,676.53,1,312.83,1,43,0,1613.4299999999998,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1630.75,2.44,937.77,2,263.41,1,43,0,2157.57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1367.88,2.44,937.77,2,263.41,1,43,0,1894.7000000000003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
481.42,1.21,466.3,3,165.99,1,43,0,979.3900000000001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
697.65,1.49,573.81,4,60.39,1,43,0,939.21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1292.29,1.76,676.53,4,312.83,1,43,0,2543.6099999999997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
426.91,1.46,562.14,4,139.1,2,36,0,983.31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
762.89,1.46,562.14,4,139.1,2,36,0,1319.29,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
726.95,1.84,709.37,3,242.88,2,36,0,1455.5900000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1367.88,2.44,937.77,3,263.41,2,36,0,2158.11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
814.55,1.66,637.56,3,247.62,2,42,0,1557.4099999999999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
949.58,1.49,573.81,1,60.39,2,42,0,1009.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
